"FinancialYear","HBR","HBRQF","SIMD","Dataset","DatasetQF","DischargeCount","DischargeCountQF","DischargeRates","DischargeRatesQF","PatientsCount","PatientCountQF","PatientsRates","PatientRatesQF","HospitalResidentsCount","HospitalResidentsCountQF","HospitalResidentsRates","HospitalResidentsRatesQF"
"2017/18","S08000019"," ",4,"SMR01"," ","100"," ","157.7"," ","70"," ","110.39"," "," ",":"," ",":"
"2017/18","S08000019"," ",5,"SMR01"," ","80"," ","120.13"," ","50"," ","75.08"," "," ",":"," ",":"
"2017/18","S08000020"," ",1,"SMR01"," ","180"," ","518.84"," ","120"," ","345.89"," "," ",":"," ",":"
"2017/18","S08000020"," ",2,"SMR01"," ","280"," ","304.93"," ","180"," ","196.03"," "," ",":"," ",":"
"2017/18","S08000020"," ",3,"SMR01"," ","290"," ","240.26"," ","200"," ","165.69"," "," ",":"," ",":"
"2017/18","S08000020"," ",4,"SMR01"," ","270"," ","158.38"," ","170"," ","99.72"," "," ",":"," ",":"
"2017/18","S08000020"," ",5,"SMR01"," ","220"," ","130.42"," ","150"," ","88.93"," "," ",":"," ",":"
"2017/18","S08000031"," ",1,"SMR01"," ","4690"," ","1166.21"," ","1860"," ","462.51"," "," ",":"," ",":"
"2017/18","S08000031"," ",2,"SMR01"," ","1400"," ","665.66"," ","570"," ","271.02"," "," ",":"," ",":"
"2017/18","S08000031"," ",3,"SMR01"," ","850"," ","536.46"," ","350"," ","220.9"," "," ",":"," ",":"
"2017/18","S08000031"," ",4,"SMR01"," ","620"," ","382.75"," ","250"," ","154.33"," "," ",":"," ",":"
"2017/18","S08000031"," ",5,"SMR01"," ","640"," ","270.95"," ","260"," ","110.08"," "," ",":"," ",":"
"2017/18","S08000022"," ",1,"SMR01"," ","250"," ","799.18"," ","130"," ","415.57"," "," ",":"," ",":"
"2017/18","S08000022"," ",2,"SMR01"," ","280"," ","508.07"," ","160"," ","290.32"," "," ",":"," ",":"
"2017/18","S08000022"," ",3,"SMR01"," ","410"," ","344.21"," ","240"," ","201.49"," "," ",":"," ",":"
"2017/18","S08000022"," ",4,"SMR01"," ","220"," ","244.53"," ","130"," ","144.5"," "," ",":"," ",":"
"2017/18","S08000022"," ",5,"SMR01"," ","70"," ","263.99"," ","30"," ","113.14"," "," ",":"," ",":"
"2017/18","S08000032"," ",1,"SMR01"," ","1600"," ","899.35"," ","660"," ","370.98"," "," ",":"," ",":"
"2017/18","S08000032"," ",2,"SMR01"," ","1050"," ","621.98"," ","430"," ","254.72"," "," ",":"," ",":"
"2017/18","S08000032"," ",3,"SMR01"," ","620"," ","554.75"," ","240"," ","214.74"," "," ",":"," ",":"
"2017/18","S08000032"," ",4,"SMR01"," ","400"," ","352.59"," ","160"," ","141.04"," "," ",":"," ",":"
"2017/18","S08000032"," ",5,"SMR01"," ","250"," ","290.02"," ","100"," ","116.01"," "," ",":"," ",":"
"2017/18","S08000024"," ",1,"SMR01"," ","580"," ","560.46"," ","310"," ","299.56"," "," ",":"," ",":"
"2017/18","S08000024"," ",2,"SMR01"," ","920"," ","479.9"," ","490"," ","255.6"," "," ",":"," ",":"
"2017/18","S08000024"," ",3,"SMR01"," ","530"," ","354.15"," ","260"," ","173.74"," "," ",":"," ",":"
"2017/18","S08000024"," ",4,"SMR01"," ","440"," ","271.03"," ","220"," ","135.52"," "," ",":"," ",":"
"2017/18","S08000024"," ",5,"SMR01"," ","810"," ","286.96"," ","350"," ","124"," "," ",":"," ",":"
"2017/18","S08000025"," ",1,"SMR01"," ","0"," ","0"," ","0"," ","0"," "," ",":"," ",":"
"2017/18","S08000025"," ",2,"SMR01"," ","20"," ","556.64"," ","10"," ","278.32"," "," ",":"," ",":"
"2017/18","S08000025"," ",3,"SMR01"," ","20"," ","481.23"," ","20"," ","481.23"," "," ",":"," ",":"
"2017/18","S08000025"," ",4,"SMR01"," ","30"," ","210.51"," ","20"," ","140.34"," "," ",":"," ",":"
"2017/18","S08000025"," ",5,"SMR01"," ","0"," ","0"," ","0"," ","0"," "," ",":"," ",":"
"2017/18","S08000026"," ",1,"SMR01"," ","0"," ","0"," ","0"," ","0"," "," ",":"," ",":"
"2017/18","S08000026"," ",2,"SMR01"," ","10"," ","723.07"," ","10"," ","723.07"," "," ",":"," ",":"
"2017/18","S08000026"," ",3,"SMR01"," ","40"," ","448.13"," ","20"," ","224.06"," "," ",":"," ",":"
"2017/18","S08000026"," ",4,"SMR01"," ","40"," ","313.21"," ","30"," ","234.91"," "," ",":"," ",":"
"2017/18","S08000026"," ",5,"SMR01"," ","0"," ","0"," ","0"," ","0"," "," ",":"," ",":"
"2017/18","S08000030"," ",1,"SMR01"," ","430"," ","575.27"," ","240"," ","321.08"," "," ",":"," ",":"
"2017/18","S08000030"," ",2,"SMR01"," ","320"," ","428.58"," ","180"," ","241.08"," "," ",":"," ",":"
"2017/18","S08000030"," ",3,"SMR01"," ","240"," ","287.4"," ","140"," ","167.65"," "," ",":"," ",":"
"2017/18","S08000030"," ",4,"SMR01"," ","320"," ","289.07"," ","180"," ","162.6"," "," ",":"," ",":"
"2017/18","S08000030"," ",5,"SMR01"," ","190"," ","262.18"," ","100"," ","137.99"," "," ",":"," ",":"
"2017/18","S08000028"," ",1,"SMR01"," ","0"," ","0"," ","0"," ","0"," "," ",":"," ",":"
"2017/18","S08000028"," ",2,"SMR01"," ","40"," ","985.95"," ","20"," ","492.98"," "," ",":"," ",":"
"2017/18","S08000028"," ",3,"SMR01"," ","120"," ","524.18"," ","70"," ","305.77"," "," ",":"," ",":"
"2017/18","S08000028"," ",4,"SMR01"," ","0"," ","0"," ","0"," ","0"," "," ",":"," ",":"
"2017/18","S08000028"," ",5,"SMR01"," ","0"," ","0"," ","0"," ","0"," "," ",":"," ",":"
"2018/19","S08000015"," ",1,"SMR01"," ","720"," ","634.74"," ","370"," ","326.19"," "," ",":"," ",":"
"2018/19","S08000015"," ",2,"SMR01"," ","360"," ","430.09"," ","200"," ","238.94"," "," ",":"," ",":"
"2018/19","S08000015"," ",3,"SMR01"," ","240"," ","353.7"," ","140"," ","206.32"," "," ",":"," ",":"
"2018/19","S08000015"," ",4,"SMR01"," ","120"," ","213"," ","70"," ","124.25"," "," ",":"," ",":"
"2018/19","S08000015"," ",5,"SMR01"," ","140"," ","289.62"," ","70"," ","144.81"," "," ",":"," ",":"
"2018/19","S08000016"," ",1,"SMR01"," ","30"," ","408.05"," ","20"," ","272.03"," "," ",":"," ",":"
"2018/19","S08000016"," ",2,"SMR01"," ","110"," ","567.89"," ","50"," ","258.13"," "," ",":"," ",":"
"2018/19","S08000016"," ",3,"SMR01"," ","140"," ","301.41"," ","70"," ","150.71"," "," ",":"," ",":"
"2018/19","S08000016"," ",4,"SMR01"," ","110"," ","345.71"," ","40"," ","125.71"," "," ",":"," ",":"
"2018/19","S08000016"," ",5,"SMR01"," ","30"," ","291.8"," ","20"," ","194.53"," "," ",":"," ",":"
"2018/19","S08000017"," ",1,"SMR01"," ","140"," ","1059.32"," ","40"," ","302.66"," "," ",":"," ",":"
"2018/19","S08000017"," ",2,"SMR01"," ","160"," ","400.09"," ","70"," ","175.04"," "," ",":"," ",":"
"2018/19","S08000017"," ",3,"SMR01"," ","260"," ","455.17"," ","90"," ","157.56"," "," ",":"," ",":"
"2018/19","S08000017"," ",4,"SMR01"," ","100"," ","386.52"," ","40"," ","154.61"," "," ",":"," ",":"
"2018/19","S08000017"," ",5,"SMR01"," ","30"," ","238.3"," ","10"," ","79.43"," "," ",":"," ",":"
"2018/19","S08000029"," ",1,"SMR01"," ","600"," ","814.27"," ","340"," ","461.42"," "," ",":"," ",":"
"2018/19","S08000029"," ",2,"SMR01"," ","560"," ","709.31"," ","300"," ","379.99"," "," ",":"," ",":"
"2018/19","S08000029"," ",3,"SMR01"," ","390"," ","538.62"," ","190"," ","262.41"," "," ",":"," ",":"
"2018/19","S08000029"," ",4,"SMR01"," ","350"," ","481.9"," ","180"," ","247.83"," "," ",":"," ",":"
"2018/19","S08000029"," ",5,"SMR01"," ","210"," ","282.87"," ","110"," ","148.17"," "," ",":"," ",":"
"2018/19","S08000019"," ",1,"SMR01"," ","280"," ","540.76"," ","170"," ","328.32"," "," ",":"," ",":"
"2018/19","S08000019"," ",2,"SMR01"," ","230"," ","378.25"," ","140"," ","230.24"," "," ",":"," ",":"
"2018/19","S08000019"," ",3,"SMR01"," ","150"," ","237.39"," ","90"," ","142.43"," "," ",":"," ",":"
"2018/19","S08000019"," ",4,"SMR01"," ","160"," ","252.06"," ","90"," ","141.78"," "," ",":"," ",":"
"2018/19","S08000019"," ",5,"SMR01"," ","90"," ","134.69"," ","50"," ","74.83"," "," ",":"," ",":"
"2018/19","S08000020"," ",1,"SMR01"," ","190"," ","556.73"," ","130"," ","380.92"," "," ",":"," ",":"
"2018/19","S08000020"," ",2,"SMR01"," ","350"," ","385.17"," ","230"," ","253.11"," "," ",":"," ",":"
"2018/19","S08000020"," ",3,"SMR01"," ","280"," ","232.87"," ","180"," ","149.7"," "," ",":"," ",":"
"2018/19","S08000020"," ",4,"SMR01"," ","340"," ","198.92"," ","220"," ","128.71"," "," ",":"," ",":"
"2018/19","S08000020"," ",5,"SMR01"," ","280"," ","166.28"," ","180"," ","106.9"," "," ",":"," ",":"
"2018/19","S08000031"," ",1,"SMR01"," ","4250"," ","1052.19"," ","1700"," ","420.88"," "," ",":"," ",":"
"2018/19","S08000031"," ",2,"SMR01"," ","1510"," ","716.32"," ","580"," ","275.14"," "," ",":"," ",":"
"2018/19","S08000031"," ",3,"SMR01"," ","890"," ","558.56"," ","340"," ","213.38"," "," ",":"," ",":"
"2018/19","S08000031"," ",4,"SMR01"," ","620"," ","379.66"," ","240"," ","146.97"," "," ",":"," ",":"
"2018/19","S08000031"," ",5,"SMR01"," ","690"," ","290.38"," ","280"," ","117.83"," "," ",":"," ",":"
"2018/19","S08000022"," ",1,"SMR01"," ","260"," ","830.56"," ","150"," ","479.17"," "," ",":"," ",":"
"2018/19","S08000022"," ",2,"SMR01"," ","290"," ","528.86"," ","180"," ","328.26"," "," ",":"," ",":"
"2018/19","S08000022"," ",3,"SMR01"," ","440"," ","369.41"," ","260"," ","218.29"," "," ",":"," ",":"
"2018/19","S08000022"," ",4,"SMR01"," ","310"," ","343.44"," ","160"," ","177.26"," "," ",":"," ",":"
"2018/19","S08000022"," ",5,"SMR01"," ","90"," ","342.32"," ","40"," ","152.14"," "," ",":"," ",":"
"2018/19","S08000032"," ",1,"SMR01"," ","1960"," ","1107.4"," ","740"," ","418.1"," "," ",":"," ",":"
"2018/19","S08000032"," ",2,"SMR01"," ","1110"," ","658.74"," ","470"," ","278.93"," "," ",":"," ",":"
"2018/19","S08000032"," ",3,"SMR01"," ","680"," ","608.03"," ","250"," ","223.54"," "," ",":"," ",":"
"2018/19","S08000032"," ",4,"SMR01"," ","510"," ","442.7"," ","190"," ","164.93"," "," ",":"," ",":"
"2018/19","S08000032"," ",5,"SMR01"," ","230"," ","265.39"," ","110"," ","126.93"," "," ",":"," ",":"
"2018/19","S08000024"," ",1,"SMR01"," ","670"," ","641.94"," ","360"," ","344.92"," "," ",":"," ",":"
"2018/19","S08000024"," ",2,"SMR01"," ","920"," ","477.98"," ","490"," ","254.58"," "," ",":"," ",":"
"2018/19","S08000024"," ",3,"SMR01"," ","610"," ","402.77"," ","320"," ","211.29"," "," ",":"," ",":"
"2018/19","S08000024"," ",4,"SMR01"," ","530"," ","318.45"," ","250"," ","150.21"," "," ",":"," ",":"
"2018/19","S08000024"," ",5,"SMR01"," ","790"," ","279.11"," ","380"," ","134.26"," "," ",":"," ",":"
"2018/19","S08000025"," ",1,"SMR01"," ","0"," ","0"," ","0"," ","0"," "," ",":"," ",":"
"2018/19","S08000025"," ",2,"SMR01"," ","20"," ","547.8"," ","20"," ","547.8"," "," ",":"," ",":"
"2018/19","S08000025"," ",3,"SMR01"," ","20"," ","484.97"," ","10"," ","242.48"," "," ",":"," ",":"
"2018/19","S08000025"," ",4,"SMR01"," ","20"," ","138.74"," ","20"," ","138.74"," "," ",":"," ",":"
"2018/19","S08000025"," ",5,"SMR01"," ","0"," ","0"," ","0"," ","0"," "," ",":"," ",":"
"2018/19","S08000026"," ",1,"SMR01"," ","0"," ","0"," ","0"," ","0"," "," ",":"," ",":"
"2018/19","S08000026"," ",2,"SMR01"," ","10"," ","716.85"," ","10"," ","716.85"," "," ",":"," ",":"
"2018/19","S08000026"," ",3,"SMR01"," ","30"," ","340.79"," ","20"," ","227.2"," "," ",":"," ",":"
"2018/19","S08000026"," ",4,"SMR01"," ","40"," ","312.7"," ","40"," ","312.7"," "," ",":"," ",":"
"2018/19","S08000026"," ",5,"SMR01"," ","0"," ","0"," ","0"," ","0"," "," ",":"," ",":"
"2018/19","S08000030"," ",1,"SMR01"," ","400"," ","537.84"," ","260"," ","349.6"," "," ",":"," ",":"
"2018/19","S08000030"," ",2,"SMR01"," ","310"," ","416.27"," ","200"," ","268.56"," "," ",":"," ",":"
"2018/19","S08000030"," ",3,"SMR01"," ","310"," ","371.46"," ","180"," ","215.69"," "," ",":"," ",":"
"2018/19","S08000030"," ",4,"SMR01"," ","320"," ","287.88"," ","180"," ","161.93"," "," ",":"," ",":"
"2018/19","S08000030"," ",5,"SMR01"," ","200"," ","275.39"," ","110"," ","151.47"," "," ",":"," ",":"
"2018/19","S08000028"," ",1,"SMR01"," ","0"," ","0"," ","0"," ","0"," "," ",":"," ",":"
"2018/19","S08000028"," ",2,"SMR01"," ","30"," ","746.08"," ","20"," ","497.39"," "," ",":"," ",":"
"2018/19","S08000028"," ",3,"SMR01"," ","120"," ","526.11"," ","80"," ","350.74"," "," ",":"," ",":"
"2018/19","S08000028"," ",4,"SMR01"," ","0"," ","0"," ","0"," ","0"," "," ",":"," ",":"
"2018/19","S08000028"," ",5,"SMR01"," ","0"," ","0"," ","0"," ","0"," "," ",":"," ",":"
"2019/20","S08000015"," ",1,"SMR01"," ","740"," ","655.27"," ","370"," ","327.64"," "," ",":"," ",":"
"2019/20","S08000015"," ",2,"SMR01"," ","370"," ","442.98"," ","190"," ","227.47"," "," ",":"," ",":"
"2019/20","S08000015"," ",3,"SMR01"," ","250"," ","367.13"," ","140"," ","205.59"," "," ",":"," ",":"
"2019/20","S08000015"," ",4,"SMR01"," ","150"," ","265.49"," ","80"," ","141.6"," "," ",":"," ",":"
"2019/20","S08000015"," ",5,"SMR01"," ","100"," ","207"," ","50"," ","103.5"," "," ",":"," ",":"
"2019/20","S08000016"," ",1,"SMR01"," ","30"," ","411.47"," ","20"," ","274.31"," "," ",":"," ",":"
"2019/20","S08000016"," ",2,"SMR01"," ","140"," ","722.32"," ","60"," ","309.57"," "," ",":"," ",":"
"2019/20","S08000016"," ",3,"SMR01"," ","180"," ","385.22"," ","80"," ","171.21"," "," ",":"," ",":"
"2019/20","S08000016"," ",4,"SMR01"," ","120"," ","377.1"," ","60"," ","188.55"," "," ",":"," ",":"
"2019/20","S08000016"," ",5,"SMR01"," ","50"," ","486"," ","20"," ","194.4"," "," ",":"," ",":"
"2019/20","S08000017"," ",1,"SMR01"," ","130"," ","993.2"," ","40"," ","305.6"," "," ",":"," ",":"
"2019/20","S08000017"," ",2,"SMR01"," ","230"," ","575.66"," ","100"," ","250.29"," "," ",":"," ",":"
"2019/20","S08000017"," ",3,"SMR01"," ","260"," ","453.96"," ","100"," ","174.6"," "," ",":"," ",":"
"2019/20","S08000017"," ",4,"SMR01"," ","120"," ","465.59"," ","40"," ","155.2"," "," ",":"," ",":"
"2019/20","S08000017"," ",5,"SMR01"," ","30"," ","234.94"," ","20"," ","156.63"," "," ",":"," ",":"
"2019/20","S08000029"," ",1,"SMR01"," ","660"," ","898.78"," ","350"," ","476.62"," "," ",":"," ",":"
"2019/20","S08000029"," ",2,"SMR01"," ","560"," ","704.92"," ","280"," ","352.46"," "," ",":"," ",":"
"2019/20","S08000029"," ",3,"SMR01"," ","360"," ","496.52"," ","190"," ","262.05"," "," ",":"," ",":"
"2019/20","S08000029"," ",4,"SMR01"," ","300"," ","410.12"," ","160"," ","218.73"," "," ",":"," ",":"
"2019/20","S08000029"," ",5,"SMR01"," ","220"," ","293.25"," ","120"," ","159.95"," "," ",":"," ",":"
"2019/20","S08000019"," ",1,"SMR01"," ","540"," ","1042.19"," ","210"," ","405.3"," "," ",":"," ",":"
"2019/20","S08000019"," ",2,"SMR01"," ","530"," ","870.69"," ","190"," ","312.14"," "," ",":"," ",":"
"2019/20","S08000019"," ",3,"SMR01"," ","370"," ","583.17"," ","140"," ","220.66"," "," ",":"," ",":"
"2019/20","S08000019"," ",4,"SMR01"," ","320"," ","502.77"," ","110"," ","172.83"," "," ",":"," ",":"
"2019/20","S08000019"," ",5,"SMR01"," ","230"," ","344"," ","80"," ","119.65"," "," ",":"," ",":"
"2019/20","S08000020"," ",1,"SMR01"," ","170"," ","503.05"," ","110"," ","325.5"," "," ",":"," ",":"
"2019/20","S08000020"," ",2,"SMR01"," ","370"," ","409.99"," ","230"," ","254.86"," "," ",":"," ",":"
"2019/20","S08000020"," ",3,"SMR01"," ","390"," ","324.48"," ","250"," ","208"," "," ",":"," ",":"
"2019/20","S08000020"," ",4,"SMR01"," ","270"," ","156.65"," ","200"," ","116.03"," "," ",":"," ",":"
"2019/20","S08000020"," ",5,"SMR01"," ","230"," ","136.01"," ","160"," ","94.62"," "," ",":"," ",":"
"2019/20","S08000031"," ",1,"SMR01"," ","5010"," ","1231.94"," ","1920"," ","472.12"," "," ",":"," ",":"
"2019/20","S08000031"," ",2,"SMR01"," ","1750"," ","824.36"," ","610"," ","287.35"," "," ",":"," ",":"
"2019/20","S08000031"," ",3,"SMR01"," ","970"," ","606.48"," ","350"," ","218.83"," "," ",":"," ",":"
"2019/20","S08000031"," ",4,"SMR01"," ","660"," ","400.46"," ","240"," ","145.62"," "," ",":"," ",":"
"2019/20","S08000031"," ",5,"SMR01"," ","720"," ","300.74"," ","250"," ","104.42"," "," ",":"," ",":"
"2019/20","S08000022"," ",1,"SMR01"," ","260"," ","839.12"," ","140"," ","451.83"," "," ",":"," ",":"
"2019/20","S08000022"," ",2,"SMR01"," ","280"," ","514.51"," ","150"," ","275.63"," "," ",":"," ",":"
"2019/20","S08000022"," ",3,"SMR01"," ","480"," ","402.44"," ","280"," ","234.76"," "," ",":"," ",":"
"2019/20","S08000022"," ",4,"SMR01"," ","320"," ","351.45"," ","170"," ","186.71"," "," ",":"," ",":"
"2019/20","S08000022"," ",5,"SMR01"," ","100"," ","385.06"," ","40"," ","154.02"," "," ",":"," ",":"
"2019/20","S08000032"," ",1,"SMR01"," ","2030"," ","1150.07"," ","760"," ","430.57"," "," ",":"," ",":"
"2019/20","S08000032"," ",2,"SMR01"," ","1190"," ","704.29"," ","500"," ","295.92"," "," ",":"," ",":"
"2019/20","S08000032"," ",3,"SMR01"," ","820"," ","732.48"," ","290"," ","259.05"," "," ",":"," ",":"
"2019/20","S08000032"," ",4,"SMR01"," ","520"," ","444.13"," ","200"," ","170.82"," "," ",":"," ",":"
"2019/20","S08000032"," ",5,"SMR01"," ","300"," ","343.28"," ","120"," ","137.31"," "," ",":"," ",":"
"2019/20","S08000024"," ",1,"SMR01"," ","690"," ","656.49"," ","350"," ","333"," "," ",":"," ",":"
"2019/20","S08000024"," ",2,"SMR01"," ","1070"," ","550.41"," ","510"," ","262.35"," "," ",":"," ",":"
"2019/20","S08000024"," ",3,"SMR01"," ","700"," ","456.59"," ","340"," ","221.77"," "," ",":"," ",":"
"2019/20","S08000024"," ",4,"SMR01"," ","610"," ","356.73"," ","260"," ","152.05"," "," ",":"," ",":"
"2019/20","S08000024"," ",5,"SMR01"," ","890"," ","313.64"," ","390"," ","137.44"," "," ",":"," ",":"
"2019/20","S08000025"," ",1,"SMR01"," ","0"," ","0"," ","0"," ","0"," "," ",":"," ",":"
"2019/20","S08000025"," ",2,"SMR01"," ","20"," ","558.04"," ","10"," ","279.02"," "," ",":"," ",":"
"2019/20","S08000025"," ",3,"SMR01"," ","20"," ","484.03"," ","10"," ","242.01"," "," ",":"," ",":"
"2019/20","S08000025"," ",4,"SMR01"," ","20"," ","137.42"," ","20"," ","137.42"," "," ",":"," ",":"
"2019/20","S08000025"," ",5,"SMR01"," ","0"," ","0"," ","0"," ","0"," "," ",":"," ",":"
"2019/20","S08000026"," ",1,"SMR01"," ","0"," ","0"," ","0"," ","0"," "," ",":"," ",":"
"2019/20","S08000026"," ",2,"SMR01"," ","10"," ","721.5"," ","10"," ","721.5"," "," ",":"," ",":"
"2019/20","S08000026"," ",3,"SMR01"," ","50"," ","569.28"," ","40"," ","455.43"," "," ",":"," ",":"
"2019/20","S08000026"," ",4,"SMR01"," ","40"," ","313.7"," ","20"," ","156.85"," "," ",":"," ",":"
"2019/20","S08000026"," ",5,"SMR01"," ","0"," ","0"," ","0"," ","0"," "," ",":"," ",":"
"2019/20","S08000030"," ",1,"SMR01"," ","520"," ","698.14"," ","310"," ","416.2"," "," ",":"," ",":"
"2019/20","S08000030"," ",2,"SMR01"," ","460"," ","618.37"," ","230"," ","309.19"," "," ",":"," ",":"
"2019/20","S08000030"," ",3,"SMR01"," ","390"," ","467.3"," ","180"," ","215.67"," "," ",":"," ",":"
"2019/20","S08000030"," ",4,"SMR01"," ","380"," ","338.86"," ","200"," ","178.35"," "," ",":"," ",":"
"2019/20","S08000030"," ",5,"SMR01"," ","200"," ","273.98"," ","100"," ","136.99"," "," ",":"," ",":"
"2019/20","S08000028"," ",1,"SMR01"," ","0"," ","0"," ","0"," ","0"," "," ",":"," ",":"
"2019/20","S08000028"," ",2,"SMR01"," ","20"," ","508.78"," ","20"," ","508.78"," "," ",":"," ",":"
"2019/20","S08000028"," ",3,"SMR01"," ","110"," ","482.69"," ","80"," ","351.05"," "," ",":"," ",":"
"2019/20","S08000028"," ",4,"SMR01"," ","0"," ","0"," ","0"," ","0"," "," ",":"," ",":"
"2019/20","S08000028"," ",5,"SMR01"," ","0"," ","0"," ","0"," ","0"," "," ",":"," ",":"
"2020/21","S08000015"," ",1,"SMR01"," ","640"," ","571.16"," ","350"," ","312.35"," "," ",":"," ",":"
"2020/21","S08000015"," ",2,"SMR01"," ","360"," ","432.15"," ","190"," ","228.08"," "," ",":"," ",":"
"2020/21","S08000015"," ",3,"SMR01"," ","230"," ","338.39"," ","140"," ","205.98"," "," ",":"," ",":"
"2020/21","S08000015"," ",4,"SMR01"," ","130"," ","229.89"," ","80"," ","141.47"," "," ",":"," ",":"
"2020/21","S08000015"," ",5,"SMR01"," ","100"," ","207.84"," ","50"," ","103.92"," "," ",":"," ",":"
"2020/21","S08000016"," ",1,"SMR01"," ","60"," ","841.87"," ","30"," ","420.93"," "," ",":"," ",":"
"2020/21","S08000016"," ",2,"SMR01"," ","130"," ","675.01"," ","60"," ","311.54"," "," ",":"," ",":"
"2020/21","S08000016"," ",3,"SMR01"," ","170"," ","364.6"," ","80"," ","171.58"," "," ",":"," ",":"
"2020/21","S08000016"," ",4,"SMR01"," ","110"," ","344.61"," ","50"," ","156.64"," "," ",":"," ",":"
"2020/21","S08000016"," ",5,"SMR01"," ","30"," ","291.04"," ","10"," ","97.01"," "," ",":"," ",":"
"2020/21","S08000017"," ",1,"SMR01"," ","120"," ","921.59"," ","50"," ","384"," "," ",":"," ",":"
"2020/21","S08000017"," ",2,"SMR01"," ","180"," ","453.79"," ","80"," ","201.68"," "," ",":"," ",":"
"2020/21","S08000017"," ",3,"SMR01"," ","260"," ","457.18"," ","90"," ","158.25"," "," ",":"," ",":"
"2020/21","S08000017"," ",4,"SMR01"," ","80"," ","310.88"," ","40"," ","155.44"," "," ",":"," ",":"
"2020/21","S08000017"," ",5,"SMR01"," ","30"," ","230.79"," ","10"," ","76.93"," "," ",":"," ",":"
"2020/21","S08000029"," ",1,"SMR01"," ","560"," ","764.87"," ","290"," ","396.09"," "," ",":"," ",":"
"2020/21","S08000029"," ",2,"SMR01"," ","510"," ","641.15"," ","250"," ","314.29"," "," ",":"," ",":"
"2020/21","S08000029"," ",3,"SMR01"," ","360"," ","497.37"," ","180"," ","248.68"," "," ",":"," ",":"
"2020/21","S08000029"," ",4,"SMR01"," ","240"," ","327.14"," ","130"," ","177.2"," "," ",":"," ",":"
"2020/21","S08000029"," ",5,"SMR01"," ","220"," ","290.9"," ","110"," ","145.45"," "," ",":"," ",":"
"2020/21","S08000019"," ",1,"SMR01"," ","560"," ","1085.25"," ","180"," ","348.83"," "," ",":"," ",":"
"2020/21","S08000019"," ",2,"SMR01"," ","540"," ","888.67"," ","180"," ","296.22"," "," ",":"," ",":"
"2020/21","S08000019"," ",3,"SMR01"," ","510"," ","806.26"," ","140"," ","221.33"," "," ",":"," ",":"
"2020/21","S08000019"," ",4,"SMR01"," ","360"," ","567.64"," ","110"," ","173.44"," "," ",":"," ",":"
"2020/21","S08000019"," ",5,"SMR01"," ","250"," ","373.76"," ","80"," ","119.6"," "," ",":"," ",":"
"2020/21","S08000020"," ",1,"SMR01"," ","160"," ","481.99"," ","120"," ","361.49"," "," ",":"," ",":"
"2020/21","S08000020"," ",2,"SMR01"," ","380"," ","424.96"," ","240"," ","268.4"," "," ",":"," ",":"
"2020/21","S08000020"," ",3,"SMR01"," ","360"," ","299.36"," ","230"," ","191.26"," "," ",":"," ",":"
